File Type,Element Type,Element Name,Suggested Name
.svelte,variable,showRelevance,show_relevance
.js,function,onwriteError,onwrite_error
.js,variable,computeEdges,compute_edges
.py,class,SetBannersForm,set_banners_form
.ts,variable,extractSentencesForAudio,extract_sentences_for_audio
.svelte,function,handleKeyDown,handle_key_down
.py,variable,AUDIO_TTS_VOICE,audio_tts_voice
.py,function,get_users_with_access,get_users_with_access
.svelte,variable,largeScreen,large_screen
.py,variable,permitted_user_ids,permitted_user_ids
.ts,function,escapeRegExp,escape_reg_exp
.py,variable,parameters,parameters
.ts,variable,updateEmbeddingConfig,update_embedding_config
.ts,variable,getChangelog,get_changelog
.py,variable,tasks,tasks
.py,function,add_file_to_knowledge_by_id,add_file_to_knowledge_by_id
.py,function,openai_chat_message_template,openai_chat_message_template
.py,variable,formatted_time,formatted_time
.svelte,variable,stickyButtonsClassName,sticky_buttons_class_name
.js,function,handleTagDirective,handle_tag_directive
.svelte,variable,showCreateChannel,show_create_channel
.svelte,svelte_prop,user,user
.svelte,variable,pinHandler,pin_handler
.py,variable,moz,moz
.svelte,variable,stopLoading,stop_loading
.py,class,DirectConnectionsConfigForm,direct_connections_config_form
.js,function,unsubscribe,unsubscribe
.py,variable,exists,exists
.js,function,cloneUnlessOtherwiseSpecified,clone_unless_otherwise_specified
.py,function,test_add_user,test_add_user
.py,variable,old_chat,old_chat
.svelte,variable,detectMobile,detect_mobile
.py,variable,language,language
.py,variable,OFFLINE_MODE,offline_mode
.py,variable,CREATE_USER_ERROR,create_user_error
.js,function,getKeys,get_keys
.js,function,highlight,highlight
.py,function,get_chat_list_by_user_id_and_tag_name,get_chat_list_by_user_id_and_tag_name
.py,class,Channel,channel
.svelte,svelte_prop,confirmLabel,confirm_label
.js,function,isLinkOpen,is_link_open
.js,function,finalPropsSelectorFactory,final_props_selector_factory
.js,variable,callbacks_slash,callbacks_slash
.py,variable,replies,replies
.js,function,buildReducer,build_reducer
.py,variable,channels,channels
.js,function,cacheHas,cache_has
.ts,variable,getAndUpdateUserLocation,get_and_update_user_location
.svelte,variable,onClose,on_close
.js,function,fetchJSON,fetch_json
.js,function,endWritable,end_writable
.py,variable,channel,channel
.py,function,get_chats_by_folder_ids_and_user_id,get_chats_by_folder_ids_and_user_id
.js,function,serializers_value,serializers_value
.svelte,variable,threadId,thread_id
.svelte,variable,childrenIds,children_ids
.svelte,svelte_prop,messageId,message_id
.py,variable,start_length,start_length
.ts,variable,flyAndScale,fly_and_scale
.ts,variable,hash,hash
.svelte,function,normalizedValue,normalized_value
.py,variable,current_fetch,current_fetch
.py,variable,vector_column,vector_column
.js,variable,withSystem,with_system
.py,variable,lower_case_file_name,lower_case_file_name
.js,function,ary,ary
.py,variable,claim_data,claim_data
.py,variable,section_title,section_title
.py,function,get_groups_by_member_id,get_groups_by_member_id
.js,function,lolcation,lolcation
.js,function,createBaseFor,create_base_for
.js,function,XMap,xmap
.js,function,_array_like_to_array,_array_like_to_array
.svelte,svelte_prop,showRelevance,show_relevance
.py,class,PromptModel,prompt_model
.svelte,variable,hapticFeedback,haptic_feedback
.py,variable,user_dn,user_dn
.js,function,processContinuations,process_continuations
.js,function,equalByTag,equal_by_tag
.py,function,toggle_chat_pinned_by_id,toggle_chat_pinned_by_id
.js,function,fromList,from_list
.js,function,createPartial,create_partial
.py,function,migrate,migrate
.py,class,ModelResponse,model_response
.svelte,variable,onDragEnd,on_drag_end
.py,variable,sorted_results,sorted_results
.ts,variable,chat,chat
.ts,variable,keyParts,key_parts
.py,class,ChatIdTag,chat_id_tag
.ts,variable,getKnowledgeBaseList,get_knowledge_base_list
.py,variable,weeks,weeks
.js,function,afterTransform,after_transform
.js,function,removeListener,remove_listener
.py,function,update_chat_share_id_by_id,update_chat_share_id_by_id
.svelte,variable,toastType,toast_type
.js,function,blockHeader,block_header
.svelte,variable,collection_files,collection_files
.svelte,variable,loadingProgress,loading_progress
.ts,variable,updateQuerySettings,update_query_settings
.py,variable,streaming,streaming
.svelte,variable,settingsTabsContainer,settings_tabs_container
.py,function,upgrade,upgrade
.svelte,variable,showSystem,show_system
.ts,variable,queryMemory,query_memory
.ts,variable,CLIENT_ID,client_id
.js,function,sanitize,sanitize
.svelte,variable,modelOrderList,model_order_list
.js,function,getStringBodyOfMap,get_string_body_of_map
.py,variable,tag_name,tag_name
.js,function,wrapMergePropsFunc,wrap_merge_props_func
.py,variable,index_data_docs,index_data_docs
.svelte,variable,resize,resize
.svelte,function,updateCode,update_code
.js,function,_both,_both
.svelte,svelte_prop,onClose,on_close
.py,variable,QUERY_GENERATION_PROMPT_TEMPLATE,query_generation_prompt_template
.py,variable,files_to_process,files_to_process
.py,function,split_content_and_whitespace,split_content_and_whitespace
.ts,variable,getVersionUpdates,get_version_updates
.svelte,svelte_prop,threadId,thread_id
.js,function,XDropWhile,xdrop_while
.js,function,createInvalidArgFactory,create_invalid_arg_factory
.py,function,get_function_valves_spec_by_id,get_function_valves_spec_by_id
.py,variable,redis,redis
.svelte,variable,saving,saving
.js,function,forwardConnectRef,forward_connect_ref
.py,class,ComfyUINodeInput,comfy_uinode_input
.py,class,Knowledge,knowledge
.js,function,seqFromValue,seq_from_value
.svelte,variable,detailedRating,detailed_rating
.svelte,variable,saveSettings,save_settings
.ts,variable,deleteFunctionById,delete_function_by_id
.py,function,_get_local_file_path,_get_local_file_path
.py,variable,title_string,title_string
.ts,variable,OPENAI_API_BASE_URLS,openai_api_base_urls
.py,variable,s3_client,s3_client
.py,function,search_serply,search_serply
.svelte,variable,loadingSpeech,loading_speech
.js,function,getOwnPropertyDescriptor,get_own_property_descriptor
.js,function,stringify,stringify
.py,variable,responses,responses
.py,function,get_session_user_chat_list,get_session_user_chat_list
.py,function,process_text,process_text
.py,variable,transports,transports
.py,variable,model_node_id,model_node_id
.js,variable,content_type_noop,content_type_noop
.py,variable,date_str,date_str
.py,variable,_video_id,_video_id
.js,function,isArrayLike,is_array_like
.svelte,variable,audioStream,audio_stream
.py,variable,style,style
.py,function,get_tools_specs,get_tools_specs
.js,function,copyProps,copy_props
.py,variable,dialect_opts,dialect_opts
.js,function,logs,logs
.js,class,ArraySlice,array_slice
.js,function,isNegativeZero,is_negative_zero
.py,variable,RAG_WEB_SEARCH_DOMAIN_FILTER_LIST,rag_web_search_domain_filter_list
.js,function,makeSequence,make_sequence
.svelte,variable,overlay,overlay
.svelte,variable,sortedPrompts,sorted_prompts
.svelte,variable,voiceInput,voice_input
.py,variable,file_item,file_item
.py,variable,RESET_CONFIG_ON_START,reset_config_on_start
.js,function,resolve,resolve
.py,variable,function_models,function_models
.svelte,variable,filterIds,filter_ids
.py,function,clone_shared_chat_by_id,clone_shared_chat_by_id
.svelte,variable,query,query
.js,function,ToKeyedSequence,to_keyed_sequence
.js,function,markTightParagraphs,mark_tight_paragraphs
.svelte,variable,finishedMessages,finished_messages
.js,function,toString,to_string
.svelte,variable,addFileHandler,add_file_handler
.ts,variable,line,line
.js,function,dropWhile,drop_while
.js,function,iterateLeaf,iterate_leaf
.svelte,variable,uploadMessage,upload_message
.ts,function,approximateToHumanReadable,approximate_to_human_readable
.ts,function,getTimeRange,get_time_range
.py,function,get_pipelines,get_pipelines
.py,variable,VECTOR_DB,vector_db
.ts,function,isValidHttpUrl,is_valid_http_url
.ts,variable,exportConfig,export_config
.py,function,get_folder_by_parent_id_and_user_id_and_name,get_folder_by_parent_id_and_user_id_and_name
.js,class,ModelPropertyMacroVisitor,model_property_macro_visitor
.ts,variable,errorText,error_text
.js,function,xclass,xclass
.js,function,executePlugin,execute_plugin
.svelte,variable,csvContent,csv_content
.py,function,delete_model_by_id,delete_model_by_id
.js,function,baseTrim,base_trim
.js,function,cleanArray,clean_array
.js,function,getNative,get_native
.js,function,createCaseFirst,create_case_first
.svelte,svelte_prop,saveSettings,save_settings
.svelte,function,exportTableToCSVHandler,export_table_to_csvhandler
.ts,variable,OPENAI_API_KEYS,openai_api_keys
.py,class,OpenAIChatMessage,open_aichat_message
.js,function,parameter_builders_cookie,parameter_builders_cookie
.js,function,create,create
.js,function,deeplyStripKey,deeply_strip_key
.js,function,version_stamp,version_stamp
.py,function,get_messages_content,get_messages_content
.js,function,baseRest,base_rest
.py,variable,user_count,user_count
.py,variable,allow_methods,allow_methods
.svelte,variable,visualizerData,visualizer_data
.py,variable,decoded,decoded
.py,variable,CHROMA_HTTP_PORT,chroma_http_port
.ts,variable,getJWTExpiresDuration,get_jwtexpires_duration
.js,function,_arrayReduce,_array_reduce
.svelte,variable,imageCompression,image_compression
.js,function,indent,indent
.py,variable,knowledge,knowledge
.svelte,variable,ctx,ctx
.svelte,variable,html,html
.py,variable,log,log
.py,variable,send_usage,send_usage
.js,function,updateSet,update_set
.js,function,stateData,state_data
.svelte,variable,exportAllUserChats,export_all_user_chats
.py,variable,conn,conn
.py,variable,extensions,extensions
.svelte,function,getRelevanceColor,get_relevance_color
.svelte,svelte_prop,overlay,overlay
.py,function,generate_emoji,generate_emoji
.py,function,healthcheck_with_db,healthcheck_with_db
.py,variable,search_success,search_success
.js,function,curlify,curlify
.py,class,PushModelForm,push_model_form
.svelte,variable,run,run
.js,function,setClientIdAndSecret,set_client_id_and_secret
.svelte,variable,generateImage,generate_image
.py,function,get_session_user,get_session_user
.svelte,variable,screenCaptureHandler,screen_capture_handler
.py,variable,reactions,reactions
.svelte,variable,diff,diff
.svelte,svelte_prop,selectedFilterIds,selected_filter_ids
.svelte,variable,mergeResponsesHandler,merge_responses_handler
.py,variable,voices,voices
.js,function,footnote,footnote
.svelte,variable,responseMessage,response_message
.js,function,seal,seal
.svelte,variable,copyCode,copy_code
.js,function,coerceElementMatchingCallback,coerce_element_matching_callback
.svelte,variable,layerWidths,layer_widths
.svelte,variable,showModel,show_model
.js,function,listCacheClear,list_cache_clear
.py,function,create_new_channel,create_new_channel
.js,function,AnchorTagBuilder,anchor_tag_builder
.js,function,unconstruct,unconstruct
.js,function,paragraph,paragraph
.js,function,fromJSWith,from_jswith
.py,function,delete_api_key,delete_api_key
.py,variable,embedded_query,embedded_query
.js,function,normalizeReference,normalize_reference
.svelte,variable,clipboardText,clipboard_text
.svelte,variable,saveHandler,save_handler
.js,function,stateLocalPartDot,state_local_part_dot
.js,function,writeUInt16BE,write_uint16be
.svelte,variable,uploadModelHandler,upload_model_handler
.js,variable,Identity,identity
.js,function,baseMergeDeep,base_merge_deep
.py,variable,prompt_id,prompt_id
.py,function,test_get_all_user_chats_in_db,test_get_all_user_chats_in_db
.py,variable,lifespan,lifespan
.js,function,EmailMatch,email_match
.ts,variable,detailsTag,details_tag
.svelte,variable,workspaceContainer,workspace_container
.ts,variable,height,height
.py,variable,encoded,encoded
.svelte,variable,modelList,model_list
.py,variable,chunk_size,chunk_size
.svelte,function,headerComponent,header_component
.js,function,getShim,get_shim
.js,function,baseFlatten,base_flatten
.js,function,updateVNode,update_vnode
.svelte,variable,downloadHandler,download_handler
.py,variable,API_KEY_CREATION_NOT_ALLOWED,api_key_creation_not_allowed
.svelte,svelte_prop,urlIdx,url_idx
.py,variable,distance,distance
.js,class,MultiRegex,multi_regex
.js,function,baseIsNaN,base_is_na_n
.svelte,function,keydownHandler,keydown_handler
.py,function,get_messages_by_channel_id,get_messages_by_channel_id
.js,function,replace,replace
.py,variable,ENABLE_COMMUNITY_SHARING,enable_community_sharing
.ts,variable,verifyConfigUrl,verify_config_url
.js,function,base64End,base64end
.ts,function,getWeekday,get_weekday
.js,function,hasUnicodeWord,has_unicode_word
.svelte,variable,createModelDigest,create_model_digest
.py,variable,allowed_paths,allowed_paths
.ts,variable,SCOPE,scope
.py,function,chat_completed,chat_completed
.svelte,variable,fullPrompt,full_prompt
.py,variable,https_enabled,https_enabled
.ts,variable,WEBUI_VERSION,webui_version
.py,variable,global_action_ids,global_action_ids
.py,function,get_global_filter_functions,get_global_filter_functions
.js,function,copyArray,copy_array
.svelte,variable,lowerCaseQuery,lower_case_query
.js,variable,suggestion,suggestion
.js,function,_objectWithoutProperties,_object_without_properties
.py,function,convert_payload_openai_to_ollama,convert_payload_openai_to_ollama
.svelte,variable,sendPromptSocket,send_prompt_socket
.js,function,_normalizeEncoding,_normalize_encoding
.svelte,svelte_prop,onAdd,on_add
.py,function,get_all_feedbacks,get_all_feedbacks
.py,variable,execute_request,execute_request
.ts,function,decodeTextChunk,decode_text_chunk
.svelte,svelte_prop,run,run
.svelte,function,documentClickHandler,document_click_handler
.py,function,insert_new_tag,insert_new_tag
.svelte,variable,inputClassName,input_class_name
.svelte,svelte_prop,screenCaptureHandler,screen_capture_handler
.py,variable,duration,duration
.js,function,hasOrAdd,has_or_add
.py,variable,role,role
.svelte,variable,textCompletionHandler,text_completion_handler
.svelte,variable,camera,camera
.py,function,check_url,check_url
.svelte,function,resetPanZoomViewport,reset_pan_zoom_viewport
.js,function,and,and
.py,variable,GOOGLE_DRIVE_CLIENT_ID,google_drive_client_id
.py,variable,dependency_overrides,dependency_overrides
.py,variable,unit,unit
.py,variable,key_prefix,key_prefix
.svelte,variable,offsetY,offset_y
.svelte,variable,tagHandler,tag_handler
.py,variable,allowed_hosts,allowed_hosts
.py,variable,CONTENT_EXTRACTION_ENGINE,content_extraction_engine
.py,variable,kernel_url,kernel_url
.ts,variable,micropip,micropip
.svelte,svelte_prop,saveHandler,save_handler
.js,function,links,links
.js,function,readDoubleLE,read_double_le
.py,variable,include_archived,include_archived
.svelte,variable,folders,folders
.js,function,_unsupported_iterable_to_array,_unsupported_iterable_to_array
.svelte,variable,archiveChatHandler,archive_chat_handler
.py,variable,OAUTH_SCOPES,oauth_scopes
.py,variable,FILE_MAX_SIZE,file_max_size
.js,function,checked,checked
